epoch,min_cosine_distance,avg_cosine_distance,max_cosine_distance,median_cosine_distance,min_cosine_similarity,avg_cosine_similarity,max_cosine_similarity,median_cosine_similarity
0,0.0006823059415369537,0.00700365081344327,0.07423304925538132,0.006125460067362032,0.9257669507446187,0.9929963491865568,0.999317694058463,0.993874539932638
1,0.07250679712270958,0.40223332744826207,1.1741221519970648,0.3826851308136864,-0.17412215199706482,0.5977666725517379,0.9274932028772904,0.6173148691863136
2,0.09069943714782214,0.35784696196578875,1.1122768212314258,0.33796765590854705,-0.1122768212314258,0.6421530380342113,0.9093005628521779,0.662032344091453
3,0.18205741273987763,0.6757951093498213,1.4988336936492155,0.6627523245411855,-0.4988336936492155,0.32420489065017866,0.8179425872601224,0.3372476754588145
4,0.06009333600280231,0.4239626249080957,1.2323426491839398,0.40294021691482074,-0.23234264918393976,0.5760373750919043,0.9399066639971977,0.5970597830851793
5,0.03258356873476098,0.39301243706130695,1.173752399779179,0.37255443245639475,-0.173752399779179,0.606987562938693,0.967416431265239,0.6274455675436053
6,0.17541492913130896,0.5194460620061746,1.238199734936786,0.5052350396376304,-0.23819973493678592,0.4805539379938254,0.824585070868691,0.4947649603623696
7,0.21030266630247396,0.7845169435049253,1.4869056359377137,0.7756742705693819,-0.48690563593771374,0.2154830564950747,0.789697333697526,0.22432572943061813
8,0.1948951639719645,0.5661969435143349,1.2282562943753281,0.5538597552809389,-0.22825629437532813,0.4338030564856651,0.8051048360280355,0.4461402447190611
9,0.03046514144082435,0.4890359758858759,1.459285040262562,0.46986563794020597,-0.4592850402625619,0.5109640241141241,0.9695348585591756,0.530134362059794
10,0.03437058128687698,0.5773695360406645,1.5214141482860875,0.5695816355011566,-0.5214141482860875,0.42263046395933546,0.965629418713123,0.4304183644988434
11,0.07686334454677701,0.7553490748706829,1.574036842452736,0.758263951651298,-0.574036842452736,0.24465092512931708,0.923136655453223,0.241736048348702
12,0.14060898490996998,0.7719139560475594,1.662018717545346,0.770487705770773,-0.662018717545346,0.2280860439524406,0.85939101509003,0.22951229422922703
13,0.2583967862262897,0.7064400479685313,1.393081639145165,0.6963014684842124,-0.39308163914516503,0.2935599520314687,0.7416032137737103,0.30369853151578763
14,0.027036132532283874,0.6665876929312546,1.4442514853989423,0.6815445651509172,-0.4442514853989423,0.33341230706874536,0.9729638674677161,0.3184554348490828
15,0.18384458511694557,0.7954985108739184,1.4712351920386855,0.7967831159557665,-0.47123519203868547,0.20450148912608157,0.8161554148830544,0.20321688404423355
16,0.14365844975173303,0.4992573413017976,1.2211466506675546,0.48519308912192616,-0.22114665066755457,0.5007426586982024,0.856341550248267,0.5148069108780738
17,0.005515966570720954,0.035349111844575,0.2874412190266734,0.030811658990179125,0.7125587809733266,0.964650888155425,0.994484033429279,0.9691883410098209
18,0.025150213773666552,0.580011627774788,1.7577442433109787,0.5696525400926167,-0.7577442433109787,0.419988372225212,0.9748497862263334,0.4303474599073833
19,0.09589961468684183,0.7912534867116148,1.5693485504330407,0.7886769426857397,-0.5693485504330407,0.20874651328838523,0.9041003853131582,0.21132305731426027
20,0.3921639336104056,0.8842652760888754,1.4730589572272141,0.881699387769997,-0.47305895722721414,0.1157347239111246,0.6078360663895944,0.11830061223000299
21,0.1831157857168313,0.6317884421077299,1.405487532813425,0.6223995160920585,-0.4054875328134251,0.3682115578922701,0.8168842142831687,0.37760048390794154
22,0.19886939237222268,0.4677026465075304,1.1649445039768533,0.45746796485761976,-0.16494450397685334,0.5322973534924695,0.8011306076277773,0.5425320351423802
23,0.2894844649363716,0.7320957613661035,1.3433398277935862,0.7315062899774236,-0.3433398277935862,0.26790423863389645,0.7105155350636284,0.2684937100225764
24,0.2279851844697688,0.6890134729983859,1.3396374260687536,0.6821868948021503,-0.3396374260687536,0.3109865270016141,0.7720148155302312,0.31781310519784967
25,0.034477145151855626,0.7221332715390897,1.5501484095186249,0.7281732556240743,-0.5501484095186249,0.2778667284609103,0.9655228548481444,0.2718267443759257
26,0.2874778831622691,0.765624351335088,1.4535811384144461,0.7607087174928162,-0.45358113841444614,0.234375648664912,0.7125221168377309,0.2392912825071838
27,0.22225168615164181,0.6684426662777117,1.4174848141518863,0.6635298712958513,-0.4174848141518863,0.33155733372228835,0.7777483138483582,0.3364701287041487
28,0.2506916649194163,0.6490727959799245,1.2312777479294068,0.6435306916190883,-0.2312777479294068,0.3509272040200755,0.7493083350805837,0.35646930838091173
29,0.342383838401104,0.773445817629363,1.5191752997012111,0.7713236742908692,-0.5191752997012111,0.22655418237063696,0.657616161598896,0.22867632570913077
