epoch,min_cosine_distance,avg_cosine_distance,max_cosine_distance,median_cosine_distance,min_cosine_similarity,avg_cosine_similarity,max_cosine_similarity,median_cosine_similarity
43,0.3223175478051563,0.6429989858877612,1.2326549483410238,0.6379375881792521,-0.23265494834102385,0.35700101411223883,0.6776824521948437,0.36206241182074794
44,0.17633688805691572,0.40075839363376,0.79702052483703,0.3927365531954524,0.20297947516297,0.59924160636624,0.8236631119430843,0.6072634468045476
45,0.23780207531749564,0.5157060205120646,0.9393666102144568,0.5089564529441787,0.060633389785543224,0.4842939794879354,0.7621979246825044,0.4910435470558213
46,0.30042235610213663,0.6803411960942851,1.2084349186457148,0.6751185717602677,-0.20843491864571484,0.3196588039057149,0.6995776438978634,0.3248814282397323
47,0.26307624903179694,0.560064888141428,1.1402835133001916,0.5493087172548557,-0.14028351330019162,0.43993511185857204,0.7369237509682031,0.45069128274514425
48,0.3447997312176444,0.7763025031483083,1.1875543150099563,0.7758698670046162,-0.18755431500995634,0.2236974968516917,0.6552002687823556,0.22413013299538376
49,0.40055289289048046,0.8325993853161637,1.2866041197149576,0.8312687254681623,-0.2866041197149576,0.16740061468383627,0.5994471071095195,0.16873127453183767
50,0.30967608248151757,0.6463815184743703,1.1387957278911225,0.6414691978744684,-0.1387957278911225,0.3536184815256297,0.6903239175184824,0.35853080212553157
51,0.3390471195799938,0.6785735493205844,1.1994663486295694,0.6730914094747782,-0.19946634862956936,0.32142645067941555,0.6609528804200062,0.3269085905252218
52,0.15679874128035898,0.33095680360057894,0.7510014690252931,0.32198010662478316,0.24899853097470692,0.669043196399421,0.843201258719641,0.6780198933752168
53,0.2635890491886296,0.5980421630656029,1.1406249023925608,0.5925794942283933,-0.14062490239256076,0.40195783693439713,0.7364109508113704,0.4074205057716067
54,0.40470870882854904,0.7997581573160357,1.3258992866260837,0.7986137584610495,-0.3258992866260837,0.20024184268396428,0.595291291171451,0.20138624153895046
55,0.4157242094118405,0.7294335825989393,1.1818909070216455,0.724858676488814,-0.18189090702164545,0.2705664174010607,0.5842757905881595,0.27514132351118603
56,0.46038435697611924,0.8123929985436705,1.287462440141932,0.8097604075788812,-0.2874624401419319,0.18760700145632947,0.5396156430238808,0.19023959242111876
57,0.25418893350649074,0.6105516371746212,1.145816353958364,0.6004747306822118,-0.1458163539583639,0.38944836282537876,0.7458110664935093,0.3995252693177882
58,0.3568423888389365,0.7455490820047934,1.2034142227850606,0.741653737861631,-0.2034142227850606,0.2544509179952066,0.6431576111610635,0.258346262138369
59,0.26243029046411437,0.5879708859163871,1.0757786031714371,0.5809021068805854,-0.07577860317143714,0.41202911408361287,0.7375697095358856,0.4190978931194146
60,0.2612640027644825,0.6109249106003998,1.1802159425825138,0.6007454835368631,-0.18021594258251383,0.3890750893996002,0.7387359972355175,0.3992545164631369
61,0.47685575879973985,0.8198448021811493,1.2547982795588004,0.8172667159421041,-0.2547982795588004,0.1801551978188507,0.5231442412002602,0.1827332840578959
62,0.16454862899374978,0.3615092763053689,0.743442370028852,0.3539289449111169,0.25655762997114795,0.6384907236946311,0.8354513710062502,0.6460710550888831
63,0.5047458866540184,0.8882338239692594,1.3726955976411142,0.8864905612150541,-0.37269559764111415,0.11176617603074057,0.4952541133459816,0.1135094387849459
64,0.3281528782152069,0.6925915839230375,1.209197834316112,0.6902475525837223,-0.20919783431611205,0.30740841607696245,0.6718471217847931,0.3097524474162777
65,0.30357571270031714,0.6582551980913675,1.2031519897208125,0.6518271441717193,-0.2031519897208125,0.34174480190863255,0.6964242872996829,0.3481728558282807
66,0.2945989867480592,0.7980940160778508,1.4366873885924765,0.7958752167734899,-0.43668738859247647,0.2019059839221492,0.7054010132519408,0.20412478322651006
67,0.26103145234908154,0.5992495764132842,1.0698024860661626,0.5957500185066622,-0.06980248606616257,0.40075042358671575,0.7389685476509185,0.4042499814933378
68,0.17133454910387036,0.45061893677302733,0.9552948609630579,0.4383823451523552,0.044705139036942065,0.5493810632269727,0.8286654508961296,0.5616176548476448
69,0.3192362734692199,0.7270728682692494,1.1996535806260507,0.7293521307600845,-0.19965358062605065,0.27292713173075056,0.6807637265307801,0.27064786923991546
70,0.26258599561940965,0.5617929428133355,1.0454068231032285,0.5493325581499539,-0.04540682310322852,0.43820705718666453,0.7374140043805903,0.45066744185004615
71,0.27146659728499034,0.5845378707995558,1.1904853404281879,0.5794404242015145,-0.19048534042818788,0.41546212920044423,0.7285334027150097,0.42055957579848546
72,0.4350741815531547,0.8422832799348554,1.300764945870524,0.8435185251522435,-0.30076494587052394,0.1577167200651446,0.5649258184468453,0.15648147484775654
73,0.3410562206673524,0.7155244394200582,1.2089194852468614,0.7124721969572494,-0.20891948524686144,0.28447556057994183,0.6589437793326476,0.2875278030427506
74,0.308439645015677,0.603739267799763,1.0798610140225753,0.5959558294378815,-0.07986101402257528,0.39626073220023705,0.691560354984323,0.4040441705621185
75,0.29288790419855526,0.6495919758269592,1.1616176322564475,0.6445032845196383,-0.16161763225644754,0.35040802417304084,0.7071120958014447,0.35549671548036166
76,0.2520396317770379,0.5360225588720771,0.9619369751069988,0.5294365635100842,0.038063024893001174,0.46397744112792294,0.7479603682229621,0.47056343648991583
77,0.3333041868615091,0.6817920761555423,1.12471578016684,0.6801857142995312,-0.12471578016683993,0.31820792384445773,0.6666958131384909,0.31981428570046877
78,0.24229626439673146,0.6201348528717623,1.1226434020080134,0.6145054569596854,-0.12264340200801338,0.3798651471282377,0.7577037356032685,0.3854945430403146
79,0.3249859554296328,0.6277414461219495,1.1362638421950888,0.6210100314916418,-0.1362638421950888,0.3722585538780505,0.6750140445703672,0.3789899685083582
80,0.2917732803516707,0.6878935016483886,1.1759812877096345,0.6833419342381395,-0.1759812877096345,0.3121064983516114,0.7082267196483293,0.3166580657618605
81,0.1467070709597812,0.440750157784668,0.8735727291963766,0.43416895586813276,0.12642727080362337,0.559249842215332,0.8532929290402188,0.5658310441318672
82,0.27186885683844264,0.6014117541528919,1.0842217277672095,0.5947174830984656,-0.08422172776720949,0.39858824584710806,0.7281311431615574,0.4052825169015344
83,0.15603598440368616,0.3991448426514774,0.9944736657889637,0.3860397025272967,0.005526334211036321,0.6008551573485226,0.8439640155963138,0.6139602974727033
84,0.27146436677897123,0.5848846958024182,1.0519772276504666,0.5794241520087282,-0.05197722765046664,0.4151153041975818,0.7285356332210288,0.4205758479912718
85,0.433953584456392,0.8339127976400653,1.279030334435753,0.8312682796434936,-0.279030334435753,0.16608720235993468,0.566046415543608,0.1687317203565064
86,0.4530619327507529,0.898714294462013,1.3426615206877246,0.8972437891297674,-0.3426615206877246,0.10128570553798699,0.5469380672492471,0.10275621087023257
87,0.25340030766698307,0.5619661604974382,1.1087040222121731,0.5517902028245905,-0.10870402221217312,0.4380338395025618,0.7465996923330169,0.44820979717540954
88,0.4485371125999277,0.8220016077109935,1.246368821290643,0.8197609793693983,-0.24636882129064297,0.1779983922890065,0.5514628874000723,0.1802390206306017
89,0.3601758784429995,0.7004123849056664,1.2103167777453085,0.6938021582117442,-0.21031677774530855,0.2995876150943336,0.6398241215570005,0.3061978417882558
90,0.2542236070473175,0.4984629335846592,0.9951467358861585,0.48959917113860596,0.00485326411384146,0.5015370664153408,0.7457763929526825,0.510400828861394
91,0.1636195202547822,0.3873121744915891,0.9529523642365747,0.37978868805388566,0.0470476357634253,0.6126878255084109,0.8363804797452178,0.6202113119461143
92,0.29653087280518176,0.6407717442756483,1.1416374199056532,0.6315500095161318,-0.14163741990565315,0.3592282557243517,0.7034691271948182,0.3684499904838682
93,0.24179923053253383,0.6553064052720845,1.1005078839988982,0.6525193952562479,-0.1005078839988982,0.3446935947279155,0.7582007694674662,0.3474806047437521
94,0.4117479041322136,0.7208043997449727,1.1951982344500867,0.7157638936384221,-0.19519823445008666,0.2791956002550273,0.5882520958677864,0.2842361063615779
95,0.37942556303737107,0.7641947444137736,1.2097932442508956,0.7623273279465347,-0.20979324425089563,0.23580525558622645,0.6205744369626289,0.23767267205346532
96,0.31133741269550075,0.6657125035562765,1.1687903763632546,0.6591534149668518,-0.16879037636325456,0.33428749644372346,0.6886625873044993,0.34084658503314824
97,0.2839597650675565,0.6481786960959625,1.1376160556664758,0.64294529722924,-0.13761605566647583,0.35182130390403754,0.7160402349324435,0.35705470277076
98,0.2858236301458916,0.7109914953774181,1.2923142266790701,0.7079922924606175,-0.29231422667907014,0.2890085046225819,0.7141763698541084,0.29200770753938254
99,0.3375761701101343,0.6791660112088326,1.2044391174461822,0.6726885292239431,-0.20443911744618215,0.3208339887911674,0.6624238298898657,0.32731147077605693
100,0.313445986295925,0.6421273038518922,1.0680517208955038,0.6371948727500754,-0.06805172089550382,0.3578726961481078,0.686554013704075,0.36280512724992464
101,0.3820822488750163,0.887251500426068,1.3354569939426515,0.8905141314173799,-0.3354569939426515,0.11274849957393196,0.6179177511249837,0.1094858685826201
102,0.42319400302800836,0.9007558112666972,1.3293914214414,0.9061042799891754,-0.3293914214414,0.09924418873330276,0.5768059969719916,0.09389572001082458
103,0.3891786201537586,0.8634890227932017,1.3056872797899195,0.8668256664266779,-0.3056872797899195,0.13651097720679828,0.6108213798462414,0.1331743335733221
104,0.4700778071312045,0.9084494827088389,1.3607246416456178,0.9119262139472208,-0.3607246416456178,0.09155051729116115,0.5299221928687955,0.08807378605277916
105,0.4803413425726083,0.8787516110825628,1.3762241521046246,0.8838534539683918,-0.37622415210462457,0.12124838891743717,0.5196586574273917,0.11614654603160823
106,0.36342738173900646,0.8847601071590234,1.3723534820756291,0.8904816490058912,-0.3723534820756291,0.11523989284097658,0.6365726182609935,0.10951835099410878
107,0.3944799612018003,0.9211418119476404,1.4001309629909766,0.9256136328021843,-0.4001309629909766,0.07885818805235956,0.6055200387981997,0.07438636719781566
108,0.4495942346582429,0.8981346213499791,1.3604108372838808,0.9039152057918849,-0.3604108372838808,0.10186537865002088,0.5504057653417571,0.09608479420811511
109,0.417321941471837,0.8705212645000702,1.3327375574507563,0.8760275543825555,-0.3327375574507563,0.12947873549992983,0.582678058528163,0.12397244561744447
110,0.3962554645291707,0.9106226641251296,1.3914311722899184,0.9149998464217542,-0.3914311722899184,0.0893773358748704,0.6037445354708293,0.08500015357824575
111,0.3185966227048763,0.897670565848491,1.3202231402508247,0.903578371899816,-0.32022314025082466,0.10232943415150897,0.6814033772951237,0.09642162810018395
112,0.4775239810109293,0.9156035973483045,1.3582667697181752,0.9215512231058413,-0.35826676971817517,0.08439640265169546,0.5224760189890707,0.07844877689415874
113,0.4489837998260571,0.8835046724108699,1.3893773935878788,0.8873539379287628,-0.3893773935878788,0.11649532758913006,0.5510162001739429,0.11264606207123717
114,0.5014904306702157,0.9167201208031353,1.3307970116510996,0.9234381002818809,-0.33079701165109965,0.08327987919686475,0.4985095693297843,0.07656189971811911
115,0.26043674788990245,0.909674939926691,1.298920409047283,0.9146067203799667,-0.298920409047283,0.09032506007330898,0.7395632521100975,0.08539327962003329
116,0.2634440687169456,0.8788483229525952,1.348957950039419,0.8853124423129278,-0.3489579500394191,0.12115167704740482,0.7365559312830544,0.11468755768707217
117,0.48261467208237074,0.9190198349507842,1.2734609441876286,0.9233770773089464,-0.27346094418762856,0.08098016504921579,0.5173853279176293,0.07662292269105364
118,0.36525299679895895,0.8977772332275631,1.348688660682741,0.9015984515771903,-0.34868866068274107,0.10222276677243691,0.634747003201041,0.09840154842280968
119,0.284050026669876,0.9119275146809505,1.370884275103546,0.9174129226998361,-0.37088427510354594,0.08807248531904954,0.715949973330124,0.0825870773001639
120,0.48412015896939287,0.9245505075042935,1.327984983488462,0.9272972124560053,-0.32798498348846206,0.07544949249570654,0.5158798410306071,0.07270278754399473
121,0.47294503718749303,0.9230939330044993,1.3686664087235294,0.9285171409126004,-0.3686664087235294,0.07690606699550073,0.527054962812507,0.0714828590873996
122,0.2859400703975864,0.9294940818988097,1.413144231435245,0.9332485008203958,-0.4131442314352449,0.07050591810119033,0.7140599296024136,0.06675149917960421
123,0.44058134251818315,0.9253630262899719,1.4501329830353211,0.9294452941271651,-0.4501329830353211,0.07463697371002809,0.5594186574818169,0.07055470587283486
124,0.3591055299184055,0.8906961944439894,1.38010311483389,0.8978854510779082,-0.38010311483389003,0.1093038055560106,0.6408944700815945,0.10211454892209182
125,0.35989670395415774,0.871765469974504,1.303610857590229,0.8759903349015843,-0.303610857590229,0.128234530025496,0.6401032960458423,0.12400966509841571
126,0.35972326608976046,0.9024640968481538,1.2824549306049147,0.9107287910519495,-0.28245493060491467,0.09753590315184624,0.6402767339102395,0.08927120894805052
127,0.3620871370367805,0.8534927794568723,1.282708786656138,0.8589988073008107,-0.28270878665613797,0.1465072205431277,0.6379128629632195,0.14100119269918931
128,0.38538131595429304,0.9343419667646011,1.3063685126027795,0.9385330567871925,-0.30636851260277953,0.06565803323539887,0.614618684045707,0.061466943212807545
129,0.23524931781556846,0.9030053833034632,1.3074332962835287,0.9085617709059958,-0.30743329628352867,0.09699461669653675,0.7647506821844315,0.09143822909400423
130,0.359909000835275,0.890987885854429,1.2859808026872894,0.8951736180555,-0.2859808026872894,0.10901211414557099,0.640090999164725,0.1048263819445
131,0.34505712110640185,0.9195301751886595,1.3069942952380327,0.9234107915206483,-0.3069942952380327,0.08046982481134046,0.6549428788935981,0.07658920847935169
132,0.5438006641714004,0.953409132598563,1.3267347190548244,0.9557726694806437,-0.32673471905482443,0.04659086740143703,0.4561993358285996,0.044227330519356345
133,0.5063910048238018,0.9296088192602164,1.3407872888457408,0.9349194103363708,-0.34078728884574083,0.07039118073978357,0.49360899517619816,0.06508058966362917
134,0.4712114442035725,0.8945203484656683,1.2953885926647604,0.898642223060488,-0.29538859266476036,0.1054796515343317,0.5287885557964275,0.10135777693951198
135,0.315179305990942,0.9210300312022045,1.289030188239779,0.9282188214633532,-0.289030188239779,0.0789699687977955,0.684820694009058,0.07178117853664678
136,0.2432820727552767,0.881577412962877,1.3722982470373553,0.8859270510732135,-0.37229824703735526,0.11842258703712305,0.7567179272447233,0.11407294892678654
137,0.48174890169277573,0.9117365012024642,1.268204656928187,0.9162156433452215,-0.26820465692818707,0.08826349879753581,0.5182510983072243,0.08378435665477846
138,0.3530166281984397,0.8770608725608242,1.2775867478764602,0.8827671161825658,-0.2775867478764602,0.12293912743917579,0.6469833718015603,0.11723288381743424
139,0.33676913220978344,0.9165631985906013,1.3776208668209438,0.9213565331671487,-0.37762086682094376,0.08343680140939869,0.6632308677902166,0.07864346683285128
140,0.4081719153923099,0.9364160678950103,1.3125789095985962,0.9412768896006812,-0.31257890959859624,0.0635839321049897,0.5918280846076901,0.05872311039931877
141,0.5317691679871337,0.9632447448178542,1.3322504277830203,0.9657583249104447,-0.3322504277830203,0.03675525518214584,0.4682308320128663,0.034241675089555335
142,0.345612561267005,0.909298985872009,1.2831783257850131,0.915067086410054,-0.2831783257850131,0.09070101412799103,0.654387438732995,0.08493291358994604
143,0.4274869471874426,0.9057081552068627,1.3193384097890422,0.9098154664964141,-0.31933840978904215,0.09429184479313735,0.5725130528125574,0.0901845335035859
144,0.4467737693186635,0.9201950671268969,1.3321811252398328,0.9253976373143615,-0.3321811252398328,0.07980493287310308,0.5532262306813365,0.07460236268563847
145,0.42494659544859936,0.9032016296081155,1.3369585611478647,0.9075806742872499,-0.3369585611478647,0.09679837039188455,0.5750534045514006,0.09241932571275013
146,0.555895727650782,0.9565288910192808,1.3755648046403217,0.9598046035494192,-0.3755648046403217,0.04347110898071915,0.444104272349218,0.04019539645058079
147,0.38440703587924197,0.9175863981253919,1.3406390421832177,0.9218397590808043,-0.3406390421832177,0.08241360187460811,0.615592964120758,0.07816024091919571
148,0.48843749028967154,0.9482781670927297,1.2931943421491896,0.9517289312751877,-0.2931943421491896,0.05172183290727028,0.5115625097103285,0.04827106872481235
149,0.3872162457791426,0.9048718534637332,1.3848549030147423,0.9076011695068802,-0.38485490301474234,0.09512814653626678,0.6127837542208574,0.09239883049311981
150,0.45051800972363143,0.9269145709164648,1.3526304385784096,0.9304735080389421,-0.3526304385784096,0.07308542908353521,0.5494819902763686,0.06952649196105787
151,0.5579820385458567,0.9267825061736649,1.3027661328952151,0.9298870119540288,-0.30276613289521515,0.07321749382633513,0.4420179614541433,0.07011298804597121
152,0.37731234887350806,0.938416926214254,1.360575399504742,0.9415401003873696,-0.36057539950474204,0.06158307378574601,0.6226876511264919,0.05845989961263043
153,0.3466402937357207,0.9270547272615101,1.3337181788793921,0.9296755865346081,-0.33371817887939215,0.07294527273848994,0.6533597062642793,0.07032441346539187
154,0.23003104270031793,0.9232076835545626,1.3831366684233954,0.9265045941054869,-0.38313666842339544,0.07679231644543738,0.7699689572996821,0.07349540589451309
155,0.1931583788800545,0.9198231784807166,1.3775436032827593,0.9243323925161018,-0.37754360328275927,0.0801768215192834,0.8068416211199455,0.07566760748389822
156,0.29608489443440267,0.9148394619683307,1.3574056463955395,0.9201874236979676,-0.3574056463955395,0.08516053803166934,0.7039151055655973,0.07981257630203242
157,0.20602211953146599,0.9147185044935936,1.3381947577357267,0.9204214370767548,-0.3381947577357267,0.0852814955064064,0.793977880468534,0.07957856292324517
158,0.3774257709250959,0.9295288551309245,1.3850773308824629,0.9333671329304472,-0.3850773308824629,0.07047114486907546,0.6225742290749041,0.06663286706955285
159,0.2793028844571721,0.922304658377631,1.32711621584429,0.9272417227963135,-0.32711621584428996,0.07769534162236902,0.7206971155428279,0.07275827720368655
160,0.20782969057940637,0.921025276130047,1.3136855218933567,0.9265012879107266,-0.31368552189335674,0.07897472386995297,0.7921703094205936,0.07349871208927339
161,0.39858943488356613,0.9296855207222289,1.364653913996392,0.9339178126174967,-0.364653913996392,0.07031447927777112,0.6014105651164339,0.06608218738250327
162,0.32131144410132884,0.9212275450059266,1.3295843553970685,0.9260343393086967,-0.32958435539706854,0.07877245499407337,0.6786885558986712,0.07396566069130328
163,0.4678801371967749,0.9334383418851111,1.3539237566564641,0.9378444075752539,-0.35392375665646414,0.0665616581148889,0.5321198628032251,0.06215559242474611
164,0.3202777271818571,0.9298415407889431,1.3468669349591071,0.9348239733698626,-0.34686693495910714,0.0701584592110569,0.6797222728181429,0.06517602663013744
165,0.49536485648271045,0.9239080991881602,1.3629285727461162,0.9288912278834061,-0.36292857274611623,0.07609190081183981,0.5046351435172896,0.07110877211659394
166,0.5168309883289235,0.932457208144677,1.3874770768842168,0.9366839633247175,-0.38747707688421684,0.06754279185532297,0.4831690116710765,0.06331603667528252
167,0.477004683787013,0.9269867140079504,1.3713485291795005,0.9310943336870838,-0.37134852917950045,0.07301328599204959,0.522995316212987,0.06890566631291617
168,0.24628897439473763,0.9199546946768424,1.3521797184066098,0.9239234376464631,-0.3521797184066098,0.08004530532315757,0.7537110256052624,0.07607656235353688
169,0.49564097335495616,0.9292354610572828,1.4023854241237592,0.9334932518578463,-0.4023854241237592,0.07076453894271717,0.5043590266450438,0.06650674814215374
170,0.47823981179518005,0.9224019425117037,1.3764180999632525,0.9269446490977369,-0.3764180999632525,0.07759805748829629,0.52176018820482,0.07305535090226312
171,0.48251335911741333,0.918268228450381,1.3382464990239438,0.9236039280437631,-0.33824649902394377,0.08173177154961897,0.5174866408825867,0.07639607195623688
172,0.441821777493684,0.9203934581869329,1.3282003310344428,0.9254881610274424,-0.3282003310344428,0.07960654181306714,0.558178222506316,0.07451183897255764
173,0.4695076541599753,0.9238666834520385,1.3689176770595952,0.9289999967439242,-0.3689176770595952,0.07613331654796152,0.5304923458400247,0.0710000032560758
174,0.5157093245228265,0.9273772817434788,1.3374377296412279,0.9321756694316389,-0.33743772964122787,0.07262271825652122,0.4842906754771735,0.06782433056836112
175,0.479848829087845,0.9255498535276453,1.3333467711349398,0.9305440352907843,-0.3333467711349398,0.0744501464723547,0.520151170912155,0.06945596470921567
176,0.4724587129902218,0.9323626300942192,1.3527877734563007,0.9369586911611798,-0.35278777345630075,0.06763736990578084,0.5275412870097782,0.0630413088388202
177,0.4636512881331639,0.9248336659996205,1.332808552130857,0.9296690663633811,-0.332808552130857,0.07516633400037953,0.5363487118668361,0.07033093363661891
178,0.5251903727037204,0.9360129571585816,1.347157575636726,0.9401354979638107,-0.347157575636726,0.06398704284141843,0.4748096272962796,0.059864502036189315
179,0.37762099214861566,0.924192089257503,1.3791797057658348,0.9294825712225833,-0.3791797057658348,0.07580791074249704,0.6223790078513843,0.07051742877741674
180,0.5047847221579915,0.9303669675898063,1.3555690866498613,0.9349946916485212,-0.3555690866498613,0.0696330324101937,0.49521527784200847,0.06500530835147877
181,0.47916458069689394,0.9324039406903117,1.3722387475182265,0.9362204615721375,-0.3722387475182265,0.06759605930968826,0.5208354193031061,0.06377953842786255
182,0.45651527807029757,0.9260019208918877,1.3521340690119648,0.9306657845327573,-0.35213406901196476,0.07399807910811229,0.5434847219297024,0.06933421546724272
183,0.4691325698164789,0.9235422973372137,1.3418797318711402,0.9282400421098901,-0.3418797318711402,0.07645770266278629,0.5308674301835211,0.07175995789010992
184,0.48287396166329266,0.9256372851365249,1.348021091421188,0.9304855134156736,-0.3480210914211881,0.07436271486347512,0.5171260383367073,0.06951448658432635
185,0.48059920936738154,0.9262289647514995,1.2913466568845848,0.9306426180493087,-0.29134665688458483,0.07377103524850048,0.5194007906326185,0.0693573819506913
