epoch,min_cosine_distance,avg_cosine_distance,max_cosine_distance,median_cosine_distance,min_cosine_similarity,avg_cosine_similarity,max_cosine_similarity,median_cosine_similarity
0,0.0002117153191618648,0.0018075035280535612,0.007901477982459215,0.0015959448420490019,0.9920985220175408,0.9981924964719464,0.9997882846808381,0.9984040551579509
1,0.046013387789151095,0.1460361416114538,0.4918129723728397,0.13668484738969205,0.5081870276271603,0.8539638583885462,0.9539866122108489,0.863315152610308
2,0.04366795662120859,0.11672403490465444,0.43271556237606934,0.1079387191705316,0.5672844376239307,0.8832759650953456,0.9563320433787914,0.8920612808294683
3,0.09735718418313499,0.3276577149952737,0.7461897846768816,0.3164796946793799,0.2538102153231184,0.6723422850047263,0.902642815816865,0.68352030532062
4,0.059147321911136364,0.16421331027774497,0.5967834894142008,0.1487987549146012,0.4032165105857992,0.835786689722255,0.9408526780888636,0.8512012450853987
5,0.029008056936225324,0.13226499840432018,0.7193601156846248,0.11432200293955852,0.28063988431537523,0.8677350015956798,0.9709919430637747,0.8856779970604415
6,0.07739925642524592,0.20612744438885428,0.5495272233411592,0.19689305997510248,0.4504727766588408,0.7938725556111457,0.9226007435747541,0.8031069400248976
7,0.1987010785282045,0.47423189546514827,0.9878271275482564,0.4601967022355673,0.012172872451743588,0.5257681045348517,0.8012989214717955,0.5398032977644327
8,0.10710879926377803,0.2440590785457735,0.6573810570652405,0.23481163576073227,0.3426189429347595,0.7559409214542265,0.892891200736222,0.7651883642392677
9,0.031103657570437204,0.1833861956740494,0.7575459735504325,0.1510523925479354,0.24245402644956748,0.8166138043259505,0.9688963424295628,0.8489476074520645
10,0.048524563740729554,0.2424285151605903,0.8157148398477189,0.21868894140946377,0.18428516015228114,0.7575714848394097,0.9514754362592704,0.7813110585905363
11,0.09531006740464953,0.4305416700504024,1.0644829290144726,0.41343233015224273,-0.06448292901447261,0.5694583299495977,0.9046899325953505,0.5865676698477573
12,0.168661771801908,0.4509843175976463,1.154033710650345,0.4404270399073384,-0.1540337106503451,0.5490156824023538,0.831338228198092,0.5595729600926616
13,0.18851140157969604,0.3749265314562411,0.8510786571242192,0.3648689706972052,0.14892134287578085,0.6250734685437589,0.811488598420304,0.6351310293027947
14,0.04005702072893813,0.30126644799944824,0.860183624327426,0.2836576457355215,0.139816375672574,0.6987335520005518,0.9599429792710619,0.7163423542644785
15,0.1750198481026054,0.4888762814242338,1.00670906302009,0.47847090814185783,-0.006709063020089889,0.5111237185757662,0.8249801518973946,0.5215290918581421
16,0.08313564137867668,0.18909041999414386,0.43363362961423224,0.18369869661000865,0.5663663703857678,0.8109095800058561,0.9168643586213233,0.8163013033899913
17,0.0017467833229978247,0.008637712852192834,0.0439238968238983,0.007722075997248334,0.9560761031761017,0.9913622871478072,0.9982532166770022,0.9922779240027517
18,0.025033475200562982,0.2442515038787378,1.1076129136695347,0.19461507601660477,-0.10761291366953474,0.7557484961212622,0.974966524799437,0.8053849239833952
19,0.16723938425197937,0.4813385874456259,0.9869322385799675,0.469338163278689,0.01306776142003252,0.518661412554374,0.8327606157480206,0.530661836721311
20,0.2863309346963706,0.6579826166698816,1.1531411677304866,0.6529057473305806,-0.15314116773048658,0.34201738333011844,0.7136690653036294,0.3470942526694194
21,0.13279831390011176,0.29629933372135536,0.708917618290118,0.28508958201209306,0.291082381709882,0.7037006662786447,0.8672016860998882,0.7149104179879069
22,0.09119532636568461,0.17604098113064245,0.434628539589632,0.1721320608666183,0.565371460410368,0.8239590188693575,0.9088046736343154,0.8278679391333816
23,0.1768923923100244,0.3899902505263924,0.7700713790702962,0.38142133474311957,0.2299286209297038,0.6100097494736076,0.8231076076899756,0.6185786652568804
24,0.15699039304008855,0.3530745370672785,0.7173782053921081,0.3420172488883961,0.28262179460789194,0.6469254629327215,0.8430096069599115,0.6579827511116039
25,0.050451197624062916,0.39272558682658826,1.0134802075667995,0.3747882988053849,-0.013480207566799463,0.6072744131734118,0.9495488023759371,0.6252117011946151
26,0.21808195832993338,0.4494392418783239,1.0164032836029024,0.4359933669456698,-0.01640328360290244,0.550560758121676,0.7819180416700666,0.5640066330543302
27,0.14383901417787048,0.32407781208998865,0.7402267804744941,0.31792484504898144,0.2597732195255059,0.6759221879100114,0.8561609858221295,0.6820751549510186
28,0.14003200530763016,0.30871262973966396,0.6517898129582311,0.30281241959365407,0.34821018704176887,0.691287370260336,0.8599679946923698,0.6971875804063459
29,0.22785150328499082,0.46255876537912016,1.0083962133914959,0.4531727514237627,-0.008396213391495877,0.5374412346208799,0.7721484967150092,0.5468272485762373
30,0.15078371331141927,0.3237507270334532,0.6875770550159518,0.31682798499310305,0.3124229449840482,0.6762492729665468,0.8492162866885807,0.683172015006897
31,0.31401746655525886,0.5896565852898004,0.9982839480541877,0.5834191378616804,0.001716051945812258,0.41034341471019964,0.6859825334447411,0.4165808621383196
32,0.14753842602987477,0.3022158383901457,0.5872931891741997,0.2946701704839949,0.4127068108258003,0.6977841616098543,0.8524615739701252,0.7053298295160051
33,0.21921183222548046,0.4814587246875781,0.8980955301943636,0.4725853467757098,0.10190446980563639,0.5185412753124219,0.7807881677745195,0.5274146532242903
34,0.13002060939608417,0.28182210250894674,0.6615322760433952,0.2721760889446632,0.33846772395660485,0.7181778974910533,0.8699793906039158,0.7278239110553368
35,0.26031074542648736,0.5020239810483657,0.8829953007849914,0.49423112897399374,0.11700469921500856,0.49797601895163435,0.7396892545735126,0.5057688710260062
36,0.2239228201347908,0.5137342653465493,1.0850901503616126,0.5071861082035588,-0.0850901503616126,0.4862657346534507,0.7760771798652092,0.4928138917964412
37,0.23170295038277544,0.5116614402194345,1.0354014598693364,0.5053037773200348,-0.035401459869336405,0.4883385597805655,0.7682970496172246,0.49469622267996516
38,0.13683097555305002,0.2834263331847514,0.6050870017672894,0.27525012062657456,0.39491299823271064,0.7165736668152486,0.86316902444695,0.7247498793734255
39,0.14060787481305959,0.29985477311306397,0.5838470711808043,0.2944825473038238,0.41615292881919574,0.700145226886936,0.8593921251869404,0.7055174526961763
40,0.12395903192660573,0.25523706876561575,0.5176093951109302,0.2497442039826609,0.4823906048890698,0.7447629312343842,0.8760409680733943,0.750255796017339
41,0.1522905826690597,0.29187351267875655,0.6548775767568575,0.28620813798574224,0.34512242324314246,0.7081264873212434,0.8477094173309403,0.7137918620142578
42,0.22963927965149422,0.42896894087852283,0.7984779086394286,0.4250822977117187,0.20152209136057142,0.5710310591214771,0.7703607203485058,0.5749177022882813
43,0.26002458691674946,0.47209322967983103,0.885738828181705,0.4656878011172937,0.11426117181829498,0.527906770320169,0.7399754130832505,0.5343121988827063
44,0.13077226227833882,0.24738829989170963,0.5284068004823774,0.24229855749157647,0.4715931995176226,0.7526117001082904,0.8692277377216612,0.7577014425084235
45,0.1752749015520385,0.34282523418184263,0.629834090529682,0.3355508370686739,0.370165909470318,0.6571747658181574,0.8247250984479615,0.664449162931326
46,0.27649488421524415,0.5125791408197587,0.9279398525641362,0.5085830043429701,0.07206014743586375,0.48742085918024125,0.7235051157847558,0.4914169956570299
47,0.20680465080499533,0.38636803504090306,0.9013528982594199,0.3758671850664109,0.09864710174058011,0.6136319649590969,0.7931953491950047,0.6241328149335891
48,0.2902088413856039,0.6324474989162193,1.0216645480687425,0.6306310844479492,-0.021664548068742517,0.3675525010837807,0.7097911586143961,0.36936891555205076
