epoch,min_cosine_distance,avg_cosine_distance,max_cosine_distance,median_cosine_distance,min_cosine_similarity,avg_cosine_similarity,max_cosine_similarity,median_cosine_similarity
0,0.00014467168982801315,0.0009156250069292216,0.003392463423780412,0.0008154614184444631,0.9966075365762196,0.9990843749930708,0.999855328310172,0.9991845385815555
1,0.02866187558685329,0.07705413678411448,0.34472771880925834,0.0698802870378391,0.6552722811907417,0.9229458632158856,0.9713381244131467,0.9301197129621609
2,0.023538762217670817,0.05809137639915101,0.17010903071319006,0.05462724704054078,0.8298909692868099,0.941908623600849,0.9764612377823292,0.9453727529594592
3,0.0780297521341663,0.1908510901044633,0.38493257417728854,0.18518490348478744,0.6150674258227115,0.8091489098955367,0.9219702478658337,0.8148150965152126
4,0.033068235842183435,0.08858419665076496,0.36524391270498646,0.07998131607316306,0.6347560872950135,0.911415803349235,0.9669317641578166,0.9200186839268369
5,0.017127054061695124,0.07073580695161759,0.31791654979910455,0.059658165828248455,0.6820834502008954,0.9292641930483824,0.9828729459383049,0.9403418341717515
6,0.056257912057370074,0.11107361795127423,0.30593901370195464,0.10656408027202835,0.6940609862980454,0.8889263820487258,0.9437420879426299,0.8934359197279717
7,0.1334778578774699,0.3122338544584872,0.6839519127436833,0.2973432652292136,0.3160480872563167,0.6877661455415127,0.8665221421225301,0.7026567347707864
8,0.06850821896067849,0.1352589412121857,0.3078298369578806,0.13159121025122356,0.6921701630421194,0.8647410587878143,0.9314917810393215,0.8684087897487764
9,0.023819935613267562,0.09942057881965083,0.5948308818904293,0.07898412807738608,0.4051691181095707,0.9005794211803492,0.9761800643867324,0.9210158719226139
10,0.028097639671493035,0.14009882390052172,0.5526256414577415,0.12384054010722256,0.4473743585422585,0.8599011760994782,0.971902360328507,0.8761594598927774
11,0.08739281937867427,0.27246899353795234,0.8186574923494939,0.2586266635734161,0.18134250765050608,0.7275310064620477,0.9126071806213257,0.7413733364265839
12,0.11862819241025635,0.29148206654031217,0.790740006619036,0.27833910918142724,0.20925999338096402,0.7085179334596878,0.8813718075897436,0.7216608908185728
13,0.11373937405143741,0.234833881870316,0.48750545695200476,0.22637555787049313,0.5124945430479952,0.765166118129684,0.8862606259485626,0.7736244421295069
14,0.028395875155745376,0.1768592821688851,0.622919363159526,0.1527939785206408,0.377080636840474,0.8231407178311149,0.9716041248442546,0.8472060214793592
15,0.1358879733627254,0.3211085210511386,0.6949224937829324,0.3138147624118387,0.30507750621706764,0.6788914789488614,0.8641120266372746,0.6861852375881613
16,0.05469588708253581,0.10214268752756837,0.20279973243647764,0.10000711179116384,0.7972002675635224,0.8978573124724316,0.9453041129174642,0.8999928882088362
17,0.00102670230694335,0.004242813382528327,0.016953195451049563,0.0038633086800261562,0.9830468045489504,0.9957571866174717,0.9989732976930566,0.9961366913199738
18,0.0205250851781984,0.11918710201962796,0.4474288004478738,0.1007457643708447,0.5525711995521262,0.880812897980372,0.9794749148218016,0.8992542356291553
19,0.15460224470461592,0.3151063139435231,0.7210493045639323,0.30538174017632225,0.27895069543606765,0.6848936860564769,0.8453977552953841,0.6946182598236778
20,0.2553144660881561,0.49265296450426327,0.909717058535415,0.48147106199916767,0.09028294146458504,0.5073470354957368,0.7446855339118439,0.5185289380008323
21,0.07869526228176282,0.17162918454964224,0.40224783141448317,0.16243941486195668,0.5977521685855168,0.8283708154503577,0.9213047377182372,0.8375605851380433
22,0.05541612995191414,0.09739150585538715,0.23402231729091327,0.0933987308133275,0.7659776827090867,0.9026084941446129,0.9445838700480859,0.9066012691866725
